area,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,item,value_hg_ha
Brazil,1993,1761,75658.33,26.89,Sorghum,20167
Brazil,1993,1761,75658.33,26.89,Soybeans,21241
Brazil,1993,1761,75658.33,26.89,Sweet potatoes,107920
Brazil,1993,1761,75658.33,26.89,Wheat,14825
Brazil,1993,1761,75658.33,26.89,Yams,91471
Brazil,1993,1761,75658.33,18.69,Cassava,120628
Brazil,1993,1761,75658.33,18.69,Maize,25321
Brazil,1993,1761,75658.33,18.69,Potatoes,146090
Brazil,1993,1761,75658.33,18.69,"Rice, paddy",22912
Brazil,1993,1761,75658.33,18.69,Sorghum,20167
Brazil,1993,1761,75658.33,18.69,Soybeans,21241
Brazil,1993,1761,75658.33,18.69,Sweet potatoes,107920
Brazil,1993,1761,75658.33,18.69,Wheat,14825
Brazil,1993,1761,75658.33,18.69,Yams,91471
Brazil,1993,1761,75658.33,26.06,Cassava,120628
Brazil,1993,1761,75658.33,26.06,Maize,25321
Brazil,1993,1761,75658.33,26.06,Potatoes,146090
Brazil,1993,1761,75658.33,26.06,"Rice, paddy",22912
Brazil,1993,1761,75658.33,26.06,Sorghum,20167
Brazil,1993,1761,75658.33,26.06,Soybeans,21241
Brazil,1993,1761,75658.33,26.06,Sweet potatoes,107920
Brazil,1993,1761,75658.33,26.06,Wheat,14825
Brazil,1993,1761,75658.33,26.06,Yams,91471
Brazil,1993,1761,75658.33,24.65,Cassava,120628
Brazil,1993,1761,75658.33,24.65,Maize,25321
Brazil,1993,1761,75658.33,24.65,Potatoes,146090
Brazil,1993,1761,75658.33,24.65,"Rice, paddy",22912
Brazil,1993,1761,75658.33,24.65,Sorghum,20167
Brazil,1993,1761,75658.33,24.65,Soybeans,21241
Brazil,1993,1761,75658.33,24.65,Sweet potatoes,107920
Brazil,1993,1761,75658.33,24.65,Wheat,14825
Brazil,1993,1761,75658.33,24.65,Yams,91471
Brazil,1993,1761,75658.33,25.41,Cassava,120628
Brazil,1993,1761,75658.33,25.41,Maize,25321
Brazil,1993,1761,75658.33,25.41,Potatoes,146090
Brazil,1993,1761,75658.33,25.41,"Rice, paddy",22912
Brazil,1993,1761,75658.33,25.41,Sorghum,20167
Brazil,1993,1761,75658.33,25.41,Soybeans,21241
Brazil,1993,1761,75658.33,25.41,Sweet potatoes,107920
Brazil,1993,1761,75658.33,25.41,Wheat,14825
Brazil,1993,1761,75658.33,25.41,Yams,91471
Brazil,1994,1761,84312.78,21.91,Cassava,132173
Brazil,1994,1761,84312.78,21.91,Maize,23629
Brazil,1994,1761,84312.78,21.91,Potatoes,144802
Brazil,1994,1761,84312.78,21.91,"Rice, paddy",23876
Brazil,1994,1761,84312.78,21.91,Sorghum,19056
Brazil,1994,1761,84312.78,21.91,Soybeans,21632
Brazil,1994,1761,84312.78,21.91,Sweet potatoes,113070
Brazil,1994,1761,84312.78,21.91,Wheat,15541
Brazil,1994,1761,84312.78,21.91,Yams,91667
Brazil,1994,1761,84312.78,20.77,Cassava,132173
Brazil,1994,1761,84312.78,20.77,Maize,23629
Brazil,1994,1761,84312.78,20.77,Potatoes,144802
Brazil,1994,1761,84312.78,20.77,"Rice, paddy",23876
Brazil,1994,1761,84312.78,20.77,Sorghum,19056
Brazil,1994,1761,84312.78,20.77,Soybeans,21632
Brazil,1994,1761,84312.78,20.77,Sweet potatoes,113070
Brazil,1994,1761,84312.78,20.77,Wheat,15541
Brazil,1994,1761,84312.78,20.77,Yams,91667
Brazil,1994,1761,84312.78,18.42,Cassava,132173
Brazil,1994,1761,84312.78,18.42,Maize,23629
Brazil,1994,1761,84312.78,18.42,Potatoes,144802
Brazil,1994,1761,84312.78,18.42,"Rice, paddy",23876
Brazil,1994,1761,84312.78,18.42,Sorghum,19056
Brazil,1994,1761,84312.78,18.42,Soybeans,21632
Brazil,1994,1761,84312.78,18.42,Sweet potatoes,113070
Brazil,1994,1761,84312.78,18.42,Wheat,15541
Brazil,1994,1761,84312.78,18.42,Yams,91667
Brazil,1994,1761,84312.78,27.53,Cassava,132173
Brazil,1994,1761,84312.78,27.53,Maize,23629
Brazil,1994,1761,84312.78,27.53,Potatoes,144802
Brazil,1994,1761,84312.78,27.53,"Rice, paddy",23876
Brazil,1994,1761,84312.78,27.53,Sorghum,19056
Brazil,1994,1761,84312.78,27.53,Soybeans,21632
Brazil,1994,1761,84312.78,27.53,Sweet potatoes,113070
Brazil,1994,1761,84312.78,27.53,Wheat,15541
Brazil,1994,1761,84312.78,27.53,Yams,91667
Brazil,1994,1761,84312.78,26.9,Cassava,132173
Brazil,1994,1761,84312.78,26.9,Maize,23629
Brazil,1994,1761,84312.78,26.9,Potatoes,144802
Brazil,1994,1761,84312.78,26.9,"Rice, paddy",23876
Brazil,1994,1761,84312.78,26.9,Sorghum,19056
Brazil,1994,1761,84312.78,26.9,Soybeans,21632
Brazil,1994,1761,84312.78,26.9,Sweet potatoes,113070
Brazil,1994,1761,84312.78,26.9,Wheat,15541
Brazil,1994,1761,84312.78,26.9,Yams,91667
Brazil,1994,1761,84312.78,19.15,Cassava,132173
Brazil,1994,1761,84312.78,19.15,Maize,23629
Brazil,1994,1761,84312.78,19.15,Potatoes,144802
Brazil,1994,1761,84312.78,19.15,"Rice, paddy",23876
Brazil,1994,1761,84312.78,19.15,Sorghum,19056
Brazil,1994,1761,84312.78,19.15,Soybeans,21632
Brazil,1994,1761,84312.78,19.15,Sweet potatoes,113070
Brazil,1994,1761,84312.78,19.15,Wheat,15541
Brazil,1994,1761,84312.78,19.15,Yams,91667
Brazil,1994,1761,84312.78,26.05,Cassava,132173
Brazil,1994,1761,84312.78,26.05,Maize,23629
Brazil,1994,1761,84312.78,26.05,Potatoes,144802
Brazil,1994,1761,84312.78,26.05,"Rice, paddy",23876
Brazil,1994,1761,84312.78,26.05,Sorghum,19056
Brazil,1994,1761,84312.78,26.05,Soybeans,21632
Brazil,1994,1761,84312.78,26.05,Sweet potatoes,113070
Brazil,1994,1761,84312.78,26.05,Wheat,15541
Brazil,1994,1761,84312.78,26.05,Yams,91667
Brazil,1994,1761,84312.78,24.71,Cassava,132173
Brazil,1994,1761,84312.78,24.71,Maize,23629
Brazil,1994,1761,84312.78,24.71,Potatoes,144802
Brazil,1994,1761,84312.78,24.71,"Rice, paddy",23876
Brazil,1994,1761,84312.78,24.71,Sorghum,19056
Brazil,1994,1761,84312.78,24.71,Soybeans,21632
Brazil,1994,1761,84312.78,24.71,Sweet potatoes,113070
Brazil,1994,1761,84312.78,24.71,Wheat,15541
Brazil,1994,1761,84312.78,24.71,Yams,91667
Brazil,1994,1761,84312.78,25.42,Cassava,132173
Brazil,1994,1761,84312.78,25.42,Maize,23629
Brazil,1994,1761,84312.78,25.42,Potatoes,144802
Brazil,1994,1761,84312.78,25.42,"Rice, paddy",23876
Brazil,1994,1761,84312.78,25.42,Sorghum,19056
Brazil,1994,1761,84312.78,25.42,Soybeans,21632
Brazil,1994,1761,84312.78,25.42,Sweet potatoes,113070
Brazil,1994,1761,84312.78,25.42,Wheat,15541
Brazil,1994,1761,84312.78,25.42,Yams,91667
Brazil,1995,1761,92967.22,22.07,Cassava,130631
Brazil,1995,1761,92967.22,22.07,Maize,26005
Brazil,1995,1761,92967.22,22.07,Potatoes,152304
Brazil,1995,1761,92967.22,22.07,"Rice, paddy",25668
Brazil,1995,1761,92967.22,22.07,Sorghum,17981
Brazil,1995,1761,92967.22,22.07,Soybeans,21998
Brazil,1995,1761,92967.22,22.07,Sweet potatoes,110676
Brazil,1995,1761,92967.22,22.07,Wheat,15420
Brazil,1995,1761,92967.22,22.07,Yams,91587
Brazil,1995,1761,92967.22,20.61,Cassava,130631
Brazil,1995,1761,92967.22,20.61,Maize,26005
Brazil,1995,1761,92967.22,20.61,Potatoes,152304
Brazil,1995,1761,92967.22,20.61,"Rice, paddy",25668
Brazil,1995,1761,92967.22,20.61,Sorghum,17981
Brazil,1995,1761,92967.22,20.61,Soybeans,21998
Brazil,1995,1761,92967.22,20.61,Sweet potatoes,110676
Brazil,1995,1761,92967.22,20.61,Wheat,15420
Brazil,1995,1761,92967.22,20.61,Yams,91587
Brazil,1995,1761,92967.22,18.27,Cassava,130631
Brazil,1995,1761,92967.22,18.27,Maize,26005
Brazil,1995,1761,92967.22,18.27,Potatoes,152304
Brazil,1995,1761,92967.22,18.27,"Rice, paddy",25668
Brazil,1995,1761,92967.22,18.27,Sorghum,17981
Brazil,1995,1761,92967.22,18.27,Soybeans,21998
Brazil,1995,1761,92967.22,18.27,Sweet potatoes,110676
Brazil,1995,1761,92967.22,18.27,Wheat,15420
Brazil,1995,1761,92967.22,18.27,Yams,91587
Brazil,1995,1761,92967.22,27.52,Cassava,130631
Brazil,1995,1761,92967.22,27.52,Maize,26005
Brazil,1995,1761,92967.22,27.52,Potatoes,152304
Brazil,1995,1761,92967.22,27.52,"Rice, paddy",25668
Brazil,1995,1761,92967.22,27.52,Sorghum,17981
Brazil,1995,1761,92967.22,27.52,Soybeans,21998
Brazil,1995,1761,92967.22,27.52,Sweet potatoes,110676
Brazil,1995,1761,92967.22,27.52,Wheat,15420
Brazil,1995,1761,92967.22,27.52,Yams,91587
Brazil,1995,1761,92967.22,27.34,Cassava,130631
Brazil,1995,1761,92967.22,27.34,Maize,26005
Brazil,1995,1761,92967.22,27.34,Potatoes,152304
Brazil,1995,1761,92967.22,27.34,"Rice, paddy",25668
Brazil,1995,1761,92967.22,27.34,Sorghum,17981
Brazil,1995,1761,92967.22,27.34,Soybeans,21998
Brazil,1995,1761,92967.22,27.34,Sweet potatoes,110676
Brazil,1995,1761,92967.22,27.34,Wheat,15420
Brazil,1995,1761,92967.22,27.34,Yams,91587
Brazil,1995,1761,92967.22,18.89,Cassava,130631
Brazil,1995,1761,92967.22,18.89,Maize,26005
Brazil,1995,1761,92967.22,18.89,Potatoes,152304
Brazil,1995,1761,92967.22,18.89,"Rice, paddy",25668
Brazil,1995,1761,92967.22,18.89,Sorghum,17981
Brazil,1995,1761,92967.22,18.89,Soybeans,21998
Brazil,1995,1761,92967.22,18.89,Sweet potatoes,110676
Brazil,1995,1761,92967.22,18.89,Wheat,15420
Brazil,1995,1761,92967.22,18.89,Yams,91587
Brazil,1995,1761,92967.22,26.05,Cassava,130631
Brazil,1995,1761,92967.22,26.05,Maize,26005
Brazil,1995,1761,92967.22,26.05,Potatoes,152304
Brazil,1995,1761,92967.22,26.05,"Rice, paddy",25668
Brazil,1995,1761,92967.22,26.05,Sorghum,17981
Brazil,1995,1761,92967.22,26.05,Soybeans,21998
Brazil,1995,1761,92967.22,26.05,Sweet potatoes,110676
Brazil,1995,1761,92967.22,26.05,Wheat,15420
Brazil,1995,1761,92967.22,26.05,Yams,91587
Brazil,1995,1761,92967.22,24.77,Cassava,130631
Brazil,1995,1761,92967.22,24.77,Maize,26005
Brazil,1995,1761,92967.22,24.77,Potatoes,152304
Brazil,1995,1761,92967.22,24.77,"Rice, paddy",25668
Brazil,1995,1761,92967.22,24.77,Sorghum,17981
Brazil,1995,1761,92967.22,24.77,Soybeans,21998
Brazil,1995,1761,92967.22,24.77,Sweet potatoes,110676
Brazil,1995,1761,92967.22,24.77,Wheat,15420
Brazil,1995,1761,92967.22,24.77,Yams,91587
Brazil,1995,1761,92967.22,25.65,Cassava,130631
Brazil,1995,1761,92967.22,25.65,Maize,26005
Brazil,1995,1761,92967.22,25.65,Potatoes,152304
Brazil,1995,1761,92967.22,25.65,"Rice, paddy",25668
Brazil,1995,1761,92967.22,25.65,Sorghum,17981
Brazil,1995,1761,92967.22,25.65,Soybeans,21998
Brazil,1995,1761,92967.22,25.65,Sweet potatoes,110676
Brazil,1995,1761,92967.22,25.65,Wheat,15420
Brazil,1995,1761,92967.22,25.65,Yams,91587
Brazil,1996,1761,101621.67,21.56,Cassava,117588
Brazil,1996,1761,101621.67,21.56,Maize,24761
Brazil,1996,1761,101621.67,21.56,Potatoes,146506
Brazil,1996,1761,101621.67,21.56,"Rice, paddy",26578
Brazil,1996,1761,101621.67,21.56,Sorghum,18118
Brazil,1996,1761,101621.67,21.56,Soybeans,22493
Brazil,1996,1761,101621.67,21.56,Sweet potatoes,86415
Brazil,1996,1761,101621.67,21.56,Wheat,18334
Brazil,1996,1761,101621.67,21.56,Yams,91837
Brazil,1996,1761,101621.67,20.18,Cassava,117588
Brazil,1996,1761,101621.67,20.18,Maize,24761
Brazil,1996,1761,101621.67,20.18,Potatoes,146506
Brazil,1996,1761,101621.67,20.18,"Rice, paddy",26578
Brazil,1996,1761,101621.67,20.18,Sorghum,18118
Brazil,1996,1761,101621.67,20.18,Soybeans,22493
Brazil,1996,1761,101621.67,20.18,Sweet potatoes,86415
Brazil,1996,1761,101621.67,20.18,Wheat,18334
Brazil,1996,1761,101621.67,20.18,Yams,91837
Brazil,1996,1761,101621.67,17.83,Cassava,117588
Brazil,1996,1761,101621.67,17.83,Maize,24761
Brazil,1996,1761,101621.67,17.83,Potatoes,146506
Brazil,1996,1761,101621.67,17.83,"Rice, paddy",26578
Brazil,1996,1761,101621.67,17.83,Sorghum,18118
Brazil,1996,1761,101621.67,17.83,Soybeans,22493
Brazil,1996,1761,101621.67,17.83,Sweet potatoes,86415
Brazil,1996,1761,101621.67,17.83,Wheat,18334
Brazil,1996,1761,101621.67,17.83,Yams,91837
Brazil,1996,1761,101621.67,27.6,Cassava,117588
Brazil,1996,1761,101621.67,27.6,Maize,24761
Brazil,1996,1761,101621.67,27.6,Potatoes,146506
Brazil,1996,1761,101621.67,27.6,"Rice, paddy",26578
Brazil,1996,1761,101621.67,27.6,Sorghum,18118
Brazil,1996,1761,101621.67,27.6,Soybeans,22493
Brazil,1996,1761,101621.67,27.6,Sweet potatoes,86415
Brazil,1996,1761,101621.67,27.6,Wheat,18334
Brazil,1996,1761,101621.67,27.6,Yams,91837
Brazil,1996,1761,101621.67,27.07,Cassava,117588
Brazil,1996,1761,101621.67,27.07,Maize,24761
Brazil,1996,1761,101621.67,27.07,Potatoes,146506
Brazil,1996,1761,101621.67,27.07,"Rice, paddy",26578
Brazil,1996,1761,101621.67,27.07,Sorghum,18118
Brazil,1996,1761,101621.67,27.07,Soybeans,22493
Brazil,1996,1761,101621.67,27.07,Sweet potatoes,86415
Brazil,1996,1761,101621.67,27.07,Wheat,18334
Brazil,1996,1761,101621.67,27.07,Yams,91837
Brazil,1996,1761,101621.67,18.63,Cassava,117588
Brazil,1996,1761,101621.67,18.63,Maize,24761
Brazil,1996,1761,101621.67,18.63,Potatoes,146506
Brazil,1996,1761,101621.67,18.63,"Rice, paddy",26578
Brazil,1996,1761,101621.67,18.63,Sorghum,18118
Brazil,1996,1761,101621.67,18.63,Soybeans,22493
Brazil,1996,1761,101621.67,18.63,Sweet potatoes,86415
Brazil,1996,1761,101621.67,18.63,Wheat,18334
Brazil,1996,1761,101621.67,18.63,Yams,91837
Brazil,1996,1761,101621.67,25.94,Cassava,117588
Brazil,1996,1761,101621.67,25.94,Maize,24761
Brazil,1996,1761,101621.67,25.94,Potatoes,146506
Brazil,1996,1761,101621.67,25.94,"Rice, paddy",26578
Brazil,1996,1761,101621.67,25.94,Sorghum,18118
Brazil,1996,1761,101621.67,25.94,Soybeans,22493
Brazil,1996,1761,101621.67,25.94,Sweet potatoes,86415
Brazil,1996,1761,101621.67,25.94,Wheat,18334
Brazil,1996,1761,101621.67,25.94,Yams,91837
Brazil,1996,1761,101621.67,24.28,Cassava,117588
Brazil,1996,1761,101621.67,24.28,Maize,24761
Brazil,1996,1761,101621.67,24.28,Potatoes,146506
Brazil,1996,1761,101621.67,24.28,"Rice, paddy",26578
Brazil,1996,1761,101621.67,24.28,Sorghum,18118
Brazil,1996,1761,101621.67,24.28,Soybeans,22493
Brazil,1996,1761,101621.67,24.28,Sweet potatoes,86415
Brazil,1996,1761,101621.67,24.28,Wheat,18334
Brazil,1996,1761,101621.67,24.28,Yams,91837
Brazil,1996,1761,101621.67,25.45,Cassava,117588
Brazil,1996,1761,101621.67,25.45,Maize,24761
Brazil,1996,1761,101621.67,25.45,Potatoes,146506
Brazil,1996,1761,101621.67,25.45,"Rice, paddy",26578
Brazil,1996,1761,101621.67,25.45,Sorghum,18118
Brazil,1996,1761,101621.67,25.45,Soybeans,22493
Brazil,1996,1761,101621.67,25.45,Sweet potatoes,86415
Brazil,1996,1761,101621.67,25.45,Wheat,18334
Brazil,1996,1761,101621.67,25.45,Yams,91837
Brazil,1997,1761,110276.11,21.91,Cassava,128200
Brazil,1997,1761,110276.11,21.91,Maize,26228
Brazil,1997,1761,110276.11,21.91,Potatoes,152748
Brazil,1997,1761,110276.11,21.91,"Rice, paddy",27310
Brazil,1997,1761,110276.11,21.91,Sorghum,19757
Brazil,1997,1761,110276.11,21.91,Soybeans,22977
Brazil,1997,1761,110276.11,21.91,Sweet potatoes,98387
Brazil,1997,1761,110276.11,21.91,Wheat,16359
Brazil,1997,1761,110276.11,21.91,Yams,91773
Brazil,1997,1761,110276.11,20.77,Cassava,128200
Brazil,1997,1761,110276.11,20.77,Maize,26228
Brazil,1997,1761,110276.11,20.77,Potatoes,152748
Brazil,1997,1761,110276.11,20.77,"Rice, paddy",27310
Brazil,1997,1761,110276.11,20.77,Sorghum,19757
Brazil,1997,1761,110276.11,20.77,Soybeans,22977
Brazil,1997,1761,110276.11,20.77,Sweet potatoes,98387
Brazil,1997,1761,110276.11,20.77,Wheat,16359
Brazil,1997,1761,110276.11,20.77,Yams,91773
Brazil,1997,1761,110276.11,18.36,Cassava,128200
Brazil,1997,1761,110276.11,18.36,Maize,26228
Brazil,1997,1761,110276.11,18.36,Potatoes,152748
Brazil,1997,1761,110276.11,18.36,"Rice, paddy",27310
Brazil,1997,1761,110276.11,18.36,Sorghum,19757
Brazil,1997,1761,110276.11,18.36,Soybeans,22977
Brazil,1997,1761,110276.11,18.36,Sweet potatoes,98387
Brazil,1997,1761,110276.11,18.36,Wheat,16359
Brazil,1997,1761,110276.11,18.36,Yams,91773
Brazil,1997,1761,110276.11,27.85,Cassava,128200
Brazil,1997,1761,110276.11,27.85,Maize,26228
Brazil,1997,1761,110276.11,27.85,Potatoes,152748
Brazil,1997,1761,110276.11,27.85,"Rice, paddy",27310
Brazil,1997,1761,110276.11,27.85,Sorghum,19757
Brazil,1997,1761,110276.11,27.85,Soybeans,22977
Brazil,1997,1761,110276.11,27.85,Sweet potatoes,98387
Brazil,1997,1761,110276.11,27.85,Wheat,16359
Brazil,1997,1761,110276.11,27.85,Yams,91773
Brazil,1997,1761,110276.11,27.57,Cassava,128200
Brazil,1997,1761,110276.11,27.57,Maize,26228
Brazil,1997,1761,110276.11,27.57,Potatoes,152748
Brazil,1997,1761,110276.11,27.57,"Rice, paddy",27310
Brazil,1997,1761,110276.11,27.57,Sorghum,19757
Brazil,1997,1761,110276.11,27.57,Soybeans,22977
Brazil,1997,1761,110276.11,27.57,Sweet potatoes,98387
Brazil,1997,1761,110276.11,27.57,Wheat,16359
Brazil,1997,1761,110276.11,27.57,Yams,91773
Brazil,1997,1761,110276.11,19.12,Cassava,128200
Brazil,1997,1761,110276.11,19.12,Maize,26228
Brazil,1997,1761,110276.11,19.12,Potatoes,152748
Brazil,1997,1761,110276.11,19.12,"Rice, paddy",27310
Brazil,1997,1761,110276.11,19.12,Sorghum,19757
Brazil,1997,1761,110276.11,19.12,Soybeans,22977
Brazil,1997,1761,110276.11,19.12,Sweet potatoes,98387
Brazil,1997,1761,110276.11,19.12,Wheat,16359
Brazil,1997,1761,110276.11,19.12,Yams,91773
Brazil,1997,1761,110276.11,25.96,Cassava,128200
Brazil,1997,1761,110276.11,25.96,Maize,26228
Brazil,1997,1761,110276.11,25.96,Potatoes,152748
Brazil,1997,1761,110276.11,25.96,"Rice, paddy",27310
Brazil,1997,1761,110276.11,25.96,Sorghum,19757
Brazil,1997,1761,110276.11,25.96,Soybeans,22977
Brazil,1997,1761,110276.11,25.96,Sweet potatoes,98387
Brazil,1997,1761,110276.11,25.96,Wheat,16359
Brazil,1997,1761,110276.11,25.96,Yams,91773
Brazil,1997,1761,110276.11,24.71,Cassava,128200
Brazil,1997,1761,110276.11,24.71,Maize,26228
Brazil,1997,1761,110276.11,24.71,Potatoes,152748
Brazil,1997,1761,110276.11,24.71,"Rice, paddy",27310
Brazil,1997,1761,110276.11,24.71,Sorghum,19757
Brazil,1997,1761,110276.11,24.71,Soybeans,22977
Brazil,1997,1761,110276.11,24.71,Sweet potatoes,98387
Brazil,1997,1761,110276.11,24.71,Wheat,16359
Brazil,1997,1761,110276.11,24.71,Yams,91773
Brazil,1997,1761,110276.11,25.2,Cassava,128200
Brazil,1997,1761,110276.11,25.2,Maize,26228
Brazil,1997,1761,110276.11,25.2,Potatoes,152748
Brazil,1997,1761,110276.11,25.2,"Rice, paddy",27310
Brazil,1997,1761,110276.11,25.2,Sorghum,19757
Brazil,1997,1761,110276.11,25.2,Soybeans,22977
Brazil,1997,1761,110276.11,25.2,Sweet potatoes,98387
Brazil,1997,1761,110276.11,25.2,Wheat,16359
Brazil,1997,1761,110276.11,25.2,Yams,91773
Brazil,1998,1761,118930.56,22.35,Cassava,123522
Brazil,1998,1761,118930.56,22.35,Maize,27964
Brazil,1998,1761,118930.56,22.35,Potatoes,156439
Brazil,1998,1761,118930.56,22.35,"Rice, paddy",25198
Brazil,1998,1761,118930.56,22.35,Sorghum,17768
Brazil,1998,1761,118930.56,22.35,Soybeans,23533
Brazil,1998,1761,118930.56,22.35,Sweet potatoes,103928
Brazil,1998,1761,118930.56,22.35,Wheat,16111
Brazil,1998,1761,118930.56,22.35,Yams,91823
Brazil,1998,1761,118930.56,20.71,Cassava,123522
Brazil,1998,1761,118930.56,20.71,Maize,27964
Brazil,1998,1761,118930.56,20.71,Potatoes,156439
Brazil,1998,1761,118930.56,20.71,"Rice, paddy",25198
Brazil,1998,1761,118930.56,20.71,Sorghum,17768
Brazil,1998,1761,118930.56,20.71,Soybeans,23533
Brazil,1998,1761,118930.56,20.71,Sweet potatoes,103928
Brazil,1998,1761,118930.56,20.71,Wheat,16111
Brazil,1998,1761,118930.56,20.71,Yams,91823
Brazil,1998,1761,118930.56,18.2,Cassava,123522
Brazil,1998,1761,118930.56,18.2,Maize,27964
Brazil,1998,1761,118930.56,18.2,Potatoes,156439
Brazil,1998,1761,118930.56,18.2,"Rice, paddy",25198
Brazil,1998,1761,118930.56,18.2,Sorghum,17768
Brazil,1998,1761,118930.56,18.2,Soybeans,23533
Brazil,1998,1761,118930.56,18.2,Sweet potatoes,103928
Brazil,1998,1761,118930.56,18.2,Wheat,16111
Brazil,1998,1761,118930.56,18.2,Yams,91823
Brazil,1998,1761,118930.56,28.76,Cassava,123522
Brazil,1998,1761,118930.56,28.76,Maize,27964
Brazil,1998,1761,118930.56,28.76,Potatoes,156439
Brazil,1998,1761,118930.56,28.76,"Rice, paddy",25198
Brazil,1998,1761,118930.56,28.76,Sorghum,17768
Brazil,1998,1761,118930.56,28.76,Soybeans,23533
Brazil,1998,1761,118930.56,28.76,Sweet potatoes,103928
Brazil,1998,1761,118930.56,28.76,Wheat,16111
Brazil,1998,1761,118930.56,28.76,Yams,91823
Brazil,1998,1761,118930.56,27.54,Cassava,123522
Brazil,1998,1761,118930.56,27.54,Maize,27964
Brazil,1998,1761,118930.56,27.54,Potatoes,156439
Brazil,1998,1761,118930.56,27.54,"Rice, paddy",25198
Brazil,1998,1761,118930.56,27.54,Sorghum,17768
Brazil,1998,1761,118930.56,27.54,Soybeans,23533
Brazil,1998,1761,118930.56,27.54,Sweet potatoes,103928
Brazil,1998,1761,118930.56,27.54,Wheat,16111
Brazil,1998,1761,118930.56,27.54,Yams,91823
Brazil,1998,1761,118930.56,18.49,Cassava,123522
Brazil,1998,1761,118930.56,18.49,Maize,27964
Brazil,1998,1761,118930.56,18.49,Potatoes,156439
Brazil,1998,1761,118930.56,18.49,"Rice, paddy",25198
Brazil,1998,1761,118930.56,18.49,Sorghum,17768
Brazil,1998,1761,118930.56,18.49,Soybeans,23533
Brazil,1998,1761,118930.56,18.49,Sweet potatoes,103928
Brazil,1998,1761,118930.56,18.49,Wheat,16111
Brazil,1998,1761,118930.56,18.49,Yams,91823
Brazil,1998,1761,118930.56,26.63,Cassava,123522
Brazil,1998,1761,118930.56,26.63,Maize,27964
Brazil,1998,1761,118930.56,26.63,Potatoes,156439
Brazil,1998,1761,118930.56,26.63,"Rice, paddy",25198
Brazil,1998,1761,118930.56,26.63,Sorghum,17768
Brazil,1998,1761,118930.56,26.63,Soybeans,23533
Brazil,1998,1761,118930.56,26.63,Sweet potatoes,103928
Brazil,1998,1761,118930.56,26.63,Wheat,16111
Brazil,1998,1761,118930.56,26.63,Yams,91823
Brazil,1998,1761,118930.56,24.78,Cassava,123522
Brazil,1998,1761,118930.56,24.78,Maize,27964
Brazil,1998,1761,118930.56,24.78,Potatoes,156439
Brazil,1998,1761,118930.56,24.78,"Rice, paddy",25198
Brazil,1998,1761,118930.56,24.78,Sorghum,17768
Brazil,1998,1761,118930.56,24.78,Soybeans,23533
Brazil,1998,1761,118930.56,24.78,Sweet potatoes,103928
Brazil,1998,1761,118930.56,24.78,Wheat,16111
Brazil,1998,1761,118930.56,24.78,Yams,91823
Brazil,1998,1761,118930.56,26.08,Cassava,123522
Brazil,1998,1761,118930.56,26.08,Maize,27964
Brazil,1998,1761,118930.56,26.08,Potatoes,156439
Brazil,1998,1761,118930.56,26.08,"Rice, paddy",25198
Brazil,1998,1761,118930.56,26.08,Sorghum,17768
Brazil,1998,1761,118930.56,26.08,Soybeans,23533
Brazil,1998,1761,118930.56,26.08,Sweet potatoes,103928
Brazil,1998,1761,118930.56,26.08,Wheat,16111
Brazil,1998,1761,118930.56,26.08,Yams,91823
Brazil,1999,1761,127585,21.59,Cassava,132795
Brazil,1999,1761,127585,21.59,Maize,27765
Brazil,1999,1761,127585,21.59,Potatoes,164604
